meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward
,Move,canvas.Screen,0_12_13_1_14_1_8,-999,skipped,,3135289.4000000954,,,3135261.7000000477,,3135289.5999999046,2021-10-27T17:14:22.511Z,3135363.734,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,14,,13,4,10,"0,32,-21,-9,-18","1,0,0,1","17,11,5,10",,
,Move,canvas.Screen,0_12_13_1_14_1_9,-999,skipped,,3135298.2000000477,,,3135261.7000000477,,3135298.2999999523,2021-10-27T17:14:22.520Z,3135363.734,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,14,,13,4,10,"0,32,-21,-9,-18","1,0,0,1","17,11,5,10",,
,Loop,flow.Loop,0_12_13_1_14_1,-999,completion,,3132625.4000000954,3132613.573,3132629.724,3135261.7000000477,2631.9760000477545,3135298.5,2021-10-27T17:14:22.520Z,3135363.734,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,14,,13,4,10,"0,32,-21,-9,-18","1,0,0,1","17,11,5,10",,
,Feedback,canvas.Screen,0_12_13_1_14_2,,timeout,,3135306.7000000477,3135297.141,3135363.734,3139348.26,4001.006000000052,3139348.9000000954,2021-10-27T17:14:26.570Z,3139364.74,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,14,,13,4,10,"0,32,-21,-9,-18","1,0,0,1","17,11,5,10",3,94
,Trial,flow.Sequence,0_12_13_1_14,,completion,,3131598,3131612.88,3131629.521,3139348.26,7718.738999999594,3139349.2000000477,2021-10-27T17:14:26.570Z,3139381.506,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,14,,13,4,10,"0,32,-21,-9,-18","1,0,0,1","17,11,5,10",,
,Goal,canvas.Screen,0_12_13_1_15_0,,timeout,,3139350.9000000954,3139364.74,3139381.506,3140365.362,1066.8300000000745,3140365.7999999523,2021-10-27T17:14:27.587Z,3140448.336,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_0,left,response,,3140456.5999999046,3140448.336,3140465.004,3140849.9000000954,384.89600009517744,3140850.7000000477,2021-10-27T17:14:28.072Z,3140965.117,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_1,down,response,,3140958.5999999046,3140948.564,3140965.117,3141113.2999999523,148.1829999522306,3141114.5999999046,2021-10-27T17:14:28.335Z,3141231.848,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_2,left,response,,3141161.7999999523,3141148.524,3141231.848,3142041,809.151999999769,3142041.7000000477,2021-10-27T17:14:29.262Z,3142148.765,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_3,down,response,,3142046.0999999046,3142032.022,3142148.765,3142458.4000000954,309.63500009523705,3142459.5,2021-10-27T17:14:29.680Z,3142598.881,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_4,-999,skipped,,3142465.9000000954,,,3142458.4000000954,,3142466.0999999046,2021-10-27T17:14:29.687Z,3142598.881,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_5,-999,skipped,,3142469.7999999523,,,3142458.4000000954,,3142470.0999999046,2021-10-27T17:14:29.691Z,3142598.881,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_6,-999,skipped,,3142472.7000000477,,,3142458.4000000954,,3142472.7999999523,2021-10-27T17:14:29.694Z,3142598.881,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_7,-999,skipped,,3142476.2999999523,,,3142458.4000000954,,3142476.4000000954,2021-10-27T17:14:29.697Z,3142598.881,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_8,-999,skipped,,3142479.7000000477,,,3142458.4000000954,,3142479.9000000954,2021-10-27T17:14:29.701Z,3142598.881,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_15_1_9,-999,skipped,,3142483.4000000954,,,3142458.4000000954,,3142483.5,2021-10-27T17:14:29.704Z,3142598.881,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Loop,flow.Loop,0_12_13_1_15_1,-999,completion,,3140377.7999999523,3140365.362,3140448.336,3142458.4000000954,2010.0640000952408,3142483.7000000477,2021-10-27T17:14:29.705Z,3142598.881,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Feedback,canvas.Screen,0_12_13_1_15_2,,timeout,,3142489.5999999046,3142482.266,3142598.881,3146583.345,4001.0449999999255,3146584.5999999046,2021-10-27T17:14:33.805Z,3146599.926,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",14,72
,Trial,flow.Sequence,0_12_13_1_15,,completion,,3139349.4000000954,3139364.74,3139381.506,3146583.345,7201.839000000153,3146584.7999999523,2021-10-27T17:14:33.806Z,3146616.654,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,15,,13,4,10,"0,38,-11,1,-9","0,1,0,1","6,11,5,10",,
,Goal,canvas.Screen,0_12_13_1_16_0,,timeout,,3146587.5,3146599.926,3146616.654,3147600.144,1000.1740000001155,3147600.7000000477,2021-10-27T17:14:34.822Z,3147616.828,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_0,left,response,,3147629.4000000954,3147616.828,3147800.141,3148484.0999999046,683.9589999048039,3148484.7999999523,2021-10-27T17:14:35.706Z,3148500.52,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_1,down,response,,3148487.5,3148483.745,3148500.52,3148877.5,376.9799999999814,3148878.0999999046,2021-10-27T17:14:36.099Z,3148883.807,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_2,left,response,,3148880.7999999523,3148867.082,3148883.807,3149657.9000000954,774.0930000953376,3149658.9000000954,2021-10-27T17:14:36.880Z,3149684.026,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_3,down,response,,3149668.0999999046,3149667.244,3149684.026,3149945.2999999523,261.2739999522455,3149946,2021-10-27T17:14:37.167Z,3150050.721,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_4,-999,skipped,,3149950,,,3149945.2999999523,,3149950.2999999523,2021-10-27T17:14:37.171Z,3150050.721,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_5,-999,skipped,,3149954.0999999046,,,3149945.2999999523,,3149954.2000000477,2021-10-27T17:14:37.175Z,3150050.721,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_6,-999,skipped,,3149957,,,3149945.2999999523,,3149957.0999999046,2021-10-27T17:14:37.178Z,3150050.721,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_7,-999,skipped,,3149959.5,,,3149945.2999999523,,3149959.7000000477,2021-10-27T17:14:37.180Z,3150050.721,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_8,-999,skipped,,3149961.7999999523,,,3149945.2999999523,,3149961.9000000954,2021-10-27T17:14:37.183Z,3150050.721,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_16_1_9,-999,skipped,,3149964,,,3149945.2999999523,,3149964.0999999046,2021-10-27T17:14:37.185Z,3150050.721,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Loop,flow.Loop,0_12_13_1_16_1,-999,completion,,3147622.4000000954,3147600.144,3147616.828,3149945.2999999523,2328.471999952104,3149964.2999999523,2021-10-27T17:14:37.185Z,3150050.721,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Feedback,canvas.Screen,0_12_13_1_16_2,,timeout,,3149968.4000000954,3149967.713,3150050.721,3154035.251,4001.12900000019,3154036,2021-10-27T17:14:41.257Z,3154051.85,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",10,80
,Trial,flow.Sequence,0_12_13_1_16,,completion,,3146585.2999999523,3146599.926,3146616.654,3154035.251,7418.597000000067,3154036.2000000477,2021-10-27T17:14:41.257Z,3154068.544,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,16,,13,4,10,"0,40,-11,0,-10","0,1,0,1","6,11,5,10",,
,Goal,canvas.Screen,0_12_13_1_17_0,,timeout,,3154038.2999999523,3154051.85,3154068.544,3155052.328,1000.0819999999367,3155052.7999999523,2021-10-27T17:14:42.274Z,3155068.626,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_0,left,response,,3155072,3155068.626,3155168.653,3155477.9000000954,309.2470000954345,3155479.5999999046,2021-10-27T17:14:42.700Z,3155502.168,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_1,right,response,,3155489.5,3155485.387,3155502.168,3155797,294.83199999993667,3155798.4000000954,2021-10-27T17:14:43.019Z,3155918.834,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_2,down,response,,3155808.2999999523,3155802.182,3155918.834,3157047.7000000477,1128.8660000478849,3157048.0999999046,2021-10-27T17:14:44.269Z,3157052.478,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_3,left,response,,3157051.0999999046,3157036.113,3157052.478,3159383,2330.521999999881,3159384,2021-10-27T17:14:46.605Z,3159486.377,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_4,-999,skipped,,3159392.0999999046,,,3159383,,3159392.2000000477,2021-10-27T17:14:46.613Z,3159486.377,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_5,-999,skipped,,3159395.2999999523,,,3159383,,3159395.4000000954,2021-10-27T17:14:46.616Z,3159486.377,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_6,-999,skipped,,3159398,,,3159383,,3159398,2021-10-27T17:14:46.619Z,3159486.377,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_7,-999,skipped,,3159407.2000000477,,,3159383,,3159407.4000000954,2021-10-27T17:14:46.628Z,3159486.377,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_8,-999,skipped,,3159409.5999999046,,,3159383,,3159409.7000000477,2021-10-27T17:14:46.631Z,3159486.377,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Move,canvas.Screen,0_12_13_1_17_1_9,-999,skipped,,3159412.2000000477,,,3159383,,3159412.2999999523,2021-10-27T17:14:46.633Z,3159486.377,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Loop,flow.Loop,0_12_13_1_17_1,-999,completion,,3155065.9000000954,3155052.328,3155068.626,3159383,4314.373999999836,3159412.5,2021-10-27T17:14:46.633Z,3159486.377,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Feedback,canvas.Screen,0_12_13_1_17_2,,timeout,,3159416.2999999523,3159403.091,3159486.377,3163470.728,4001.417000000365,3163471.2999999523,2021-10-27T17:14:50.692Z,3163487.794,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",6,88
,Trial,flow.Sequence,0_12_13_1_17,,completion,,3154036.5,3154051.85,3154068.544,3163470.728,9402.183999999892,3163471.4000000954,2021-10-27T17:14:50.692Z,3163504.155,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,17,,13,4,1,"0,41,0,-30,-11","0,2,1,0","6,2,7,1",,
,Goal,canvas.Screen,0_12_13_1_18_0,,timeout,,3163472.4000000954,3163487.794,3163504.155,3164487.948,1083.4930000002496,3164488.4000000954,2021-10-27T17:14:51.709Z,3164587.648,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_0,down,response,,3164592.0999999046,3164587.648,3164604.336,3165039.7000000477,435.36400004755706,3165040.7000000477,2021-10-27T17:14:52.261Z,3165154.453,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_1,left,response,,3165045.5999999046,3165037.849,3165154.453,3165315.5999999046,161.14699990442023,3165317.9000000954,2021-10-27T17:14:52.539Z,3165337.946,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_2,left,response,,3165331,3165321.284,3165337.946,3166108.9000000954,770.9540000953712,3166109.9000000954,2021-10-27T17:14:53.331Z,3166221.411,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_3,right,response,,3166113.7999999523,3166104.796,3166221.411,3166513.7000000477,292.28900004783645,3166515.4000000954,2021-10-27T17:14:53.736Z,3166671.7,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_4,-999,skipped,,3166526.9000000954,,,3166513.7000000477,,3166527.2000000477,2021-10-27T17:14:53.748Z,3166671.7,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_5,-999,skipped,,3166532.4000000954,,,3166513.7000000477,,3166532.5,2021-10-27T17:14:53.753Z,3166671.7,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_6,-999,skipped,,3166536,,,3166513.7000000477,,3166536.0999999046,2021-10-27T17:14:53.757Z,3166671.7,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_7,-999,skipped,,3166538.5,,,3166513.7000000477,,3166538.5999999046,2021-10-27T17:14:53.759Z,3166671.7,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_8,-999,skipped,,3166541.4000000954,,,3166513.7000000477,,3166541.5,2021-10-27T17:14:53.762Z,3166671.7,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Move,canvas.Screen,0_12_13_1_18_1_9,-999,skipped,,3166544.2999999523,,,3166513.7000000477,,3166544.4000000954,2021-10-27T17:14:53.765Z,3166671.7,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Loop,flow.Loop,0_12_13_1_18_1,-999,completion,,3164588.2999999523,3164487.948,3164587.648,3166513.7000000477,1926.052000047639,3166544.5999999046,2021-10-27T17:14:53.765Z,3166671.7,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Feedback,canvas.Screen,0_12_13_1_18_2,,timeout,,3166550.7000000477,3166538.144,3166671.7,3170656.117,4001.119999999646,3170656.7000000477,2021-10-27T17:14:57.878Z,3170672.82,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",23,54
,Trial,flow.Sequence,0_12_13_1_18,,completion,,3163471.5999999046,3163487.794,3163504.155,3170656.117,7151.962000000291,3170656.9000000954,2021-10-27T17:14:57.878Z,3170689.426,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,18,,13,4,1,"0,30,-20,-12,5","1,0,0,2","17,11,5,1",,
,Goal,canvas.Screen,0_12_13_1_19_0,,timeout,,3170658.2000000477,3170672.82,3170689.426,3171672.788,1000.0529999998398,3171673.4000000954,2021-10-27T17:14:58.894Z,3171689.479,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_0,left,response,,3171699.0999999046,3171689.479,3171872.775,3172402.5,529.7250000000931,3172404.2999999523,2021-10-27T17:14:59.625Z,3172423.111,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_1,down,response,,3172417.2000000477,3172406.355,3172423.111,3172696.5,273.3889999999665,3172698.2999999523,2021-10-27T17:14:59.919Z,3172856.369,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_2,left,response,,3172713.5,3172706.327,3172856.369,3173313.5,457.13100000005215,3173314,2021-10-27T17:15:00.535Z,3173423.193,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_3,down,response,,3173316.5,3173306.457,3173423.193,3173774.5999999046,351.40699990466237,3173775.5,2021-10-27T17:15:00.996Z,3173889.97,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_4,-999,skipped,,3173780.4000000954,,,3173774.5999999046,,3173780.5999999046,2021-10-27T17:15:01.001Z,3173889.97,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_5,-999,skipped,,3173785.5,,,3173774.5999999046,,3173785.7000000477,2021-10-27T17:15:01.006Z,3173889.97,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_6,-999,skipped,,3173788.7000000477,,,3173774.5999999046,,3173788.9000000954,2021-10-27T17:15:01.010Z,3173889.97,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_7,-999,skipped,,3173792.5,,,3173774.5999999046,,3173792.5999999046,2021-10-27T17:15:01.013Z,3173889.97,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_8,-999,skipped,,3173795.7999999523,,,3173774.5999999046,,3173796,2021-10-27T17:15:01.017Z,3173889.97,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Move,canvas.Screen,0_12_13_1_19_1_9,-999,skipped,,3173800.7999999523,,,3173774.5999999046,,3173800.9000000954,2021-10-27T17:15:01.022Z,3173889.97,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Loop,flow.Loop,0_12_13_1_19_1,-999,completion,,3171692.7999999523,3171672.788,3171689.479,3173774.5999999046,2085.120999904815,3173801.2000000477,2021-10-27T17:15:01.022Z,3173889.97,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Feedback,canvas.Screen,0_12_13_1_19_2,,timeout,,3173807.5999999046,3173806.616,3173889.97,3177874.294,4001.2639999999665,3177875,2021-10-27T17:15:05.096Z,3177891.234,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",10,80
,Trial,flow.Sequence,0_12_13_1_19,,completion,,3170657.0999999046,3170672.82,3170689.426,3177874.294,7184.86800000025,3177875.0999999046,2021-10-27T17:15:05.096Z,3177907.89,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,19,,13,4,10,"0,42,-6,4,-5","0,1,0,1","6,11,5,10",,
,Block,flow.Loop,0_12_13_1,,completion,,3029413.4000000954,3029404.221,3029554.171,3177874.294,148320.12300000014,3177875.2000000477,2021-10-27T17:15:05.096Z,3177907.89,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,,,13,,,,,,,
,Sequence,flow.Sequence,0_12_13,,completion,,3027863.7000000477,3027870.491,3027887.496,3177874.294,149986.79800000042,3177875.2000000477,2021-10-27T17:15:05.096Z,3177907.89,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,,,13,,,,,,,
,Break,canvas.Screen,0_12_14_0,continue,response,,3177878.9000000954,3177891.234,3177907.89,3179107.5999999046,1199.7099999045022,3179108.4000000954,2021-10-27T17:15:06.329Z,3179157.928,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,,,14,,,,,,,
,Goal,canvas.Screen,0_12_14_1_0_0,,timeout,,3179143,3179141.644,3179157.928,3180141.626,1000.2620000001043,3180142.2999999523,2021-10-27T17:15:07.363Z,3180158.19,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,0,,14,4,3,"0,51,1,-19,-28","0,1,2,2","6,11,7,3",,
,Move,canvas.Screen,0_12_14_1_0_1_0,left,response,,3180157.0999999046,3180158.19,3180175,3180685.2999999523,510.2999999523163,3180686.0999999046,2021-10-27T17:15:07.907Z,3180808.323,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,0,,14,4,3,"0,51,1,-19,-28","0,1,2,2","6,11,7,3",,
,Move,canvas.Screen,0_12_14_1_0_1_1,down,response,,3180689.7000000477,3180674.973,3180808.323,3181109.0999999046,300.77699990477413,3181110.2999999523,2021-10-27T17:15:08.331Z,3181125.219,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,0,,14,4,3,"0,51,1,-19,-28","0,1,2,2","6,11,7,3",,
,Move,canvas.Screen,0_12_14_1_0_1_2,right,response,,3181118.5999999046,3181108.389,3181125.219,3182528.4000000954,1403.1810000953265,3182528.7999999523,2021-10-27T17:15:09.750Z,3182608.769,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,0,,14,4,3,"0,51,1,-19,-28","0,1,2,2","6,11,7,3",,
,Move,canvas.Screen,0_12_14_1_0_1_3,right,response,,3182530.7000000477,3182525.708,3182608.769,3184007.2000000477,1398.431000047829,3184007.9000000954,2021-10-27T17:15:11.229Z,3184042.492,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,0,,14,4,3,"0,51,1,-19,-28","0,1,2,2","6,11,7,3",,
,Move,canvas.Screen,0_12_14_1_0_1_4,-999,skipped,,3184012.7999999523,,,3184007.2000000477,,3184013.2000000477,2021-10-27T17:15:11.234Z,3184042.492,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,0,,14,4,3,"0,51,1,-19,-28","0,1,2,2","6,11,7,3",,
